date,product,category,store,price,sales,revenue
2023-11-04,Laptop HP,Electronics,Mumbai Store,60000,45,2700000
2023-11-04,Laptop HP,Electronics,Chandigarh Store,60000,71,4260000
2023-11-05,iPhone 14,Electronics,Delhi Store,80000,74,5920000
2023-11-05,iPhone 14,Electronics,Mumbai Store,80000,53,4240000
2023-11-05,iPhone 14,Electronics,Chandigarh Store,80000,67,5360000
2023-11-05,Samsung TV,Electronics,Delhi Store,50000,50,2500000
2023-11-05,Samsung TV,Electronics,Mumbai Store,50000,59,2950000
2023-11-05,Samsung TV,Electronics,Chandigarh Store,50000,68,3400000
2023-11-05,Nike Shoes,Fashion,Delhi Store,5000,67,335000
2023-11-05,Nike Shoes,Fashion,Mumbai Store,5000,70,350000
2023-11-05,Nike Shoes,Fashion,Chandigarh Store,5000,46,230000
2023-11-05,Levi Jeans,Fashion,Delhi Store,3000,73,219000
2023-11-05,Levi Jeans,Fashion,Mumbai Store,3000,73,219000
2023-11-05,Levi Jeans,Fashion,Chandigarh Store,3000,64,192000
2023-11-05,Milk 1L,Grocery,Delhi Store,60,58,3480
2023-11-05,Milk 1L,Grocery,Mumbai Store,60,43,2580
2023-11-05,Milk 1L,Grocery,Chandigarh Store,60,48,2880
2023-11-05,Bread,Grocery,Delhi Store,40,52,2080
2023-11-05,Bread,Grocery,Mumbai Store,40,45,1800
2023-11-05,Bread,Grocery,Chandigarh Store,40,70,2800
2023-11-05,Washing Machine,Appliances,Delhi Store,25000,39,975000
2023-11-05,Washing Machine,Appliances,Mumbai Store,25000,41,1025000
2023-11-05,Washing Machine,Appliances,Chandigarh Store,25000,79,1975000
2023-11-05,Laptop HP,Electronics,Delhi Store,60000,57,3420000
2023-11-05,Laptop HP,Electronics,Mumbai Store,60000,78,4680000
2023-11-05,Laptop HP,Electronics,Chandigarh Store,60000,81,4860000
2023-11-06,iPhone 14,Electronics,Delhi Store,80000,69,5520000
2023-11-06,iPhone 14,Electronics,Mumbai Store,80000,39,3120000
2023-11-06,iPhone 14,Electronics,Chandigarh Store,80000,63,5040000
2023-11-06,Samsung TV,Electronics,Delhi Store,50000,50,2500000
2023-11-06,Samsung TV,Electronics,Mumbai Store,50000,57,2850000
2023-11-06,Samsung TV,Electronics,Chandigarh Store,50000,64,3200000
2023-11-06,Nike Shoes,Fashion,Delhi Store,5000,65,325000
2023-11-06,Nike Shoes,Fashion,Mumbai Store,5000,72,360000
2023-11-06,Nike Shoes,Fashion,Chandigarh Store,5000,28,140000
2023-11-06,Levi Jeans,Fashion,Delhi Store,3000,43,129000
2023-11-06,Levi Jeans,Fashion,Mumbai Store,3000,33,99000
2023-11-06,Levi Jeans,Fashion,Chandigarh Store,3000,37,111000
2023-11-06,Milk 1L,Grocery,Delhi Store,60,32,1920
2023-11-06,Milk 1L,Grocery,Mumbai Store,60,43,2580
2023-11-06,Milk 1L,Grocery,Chandigarh Store,60,35,2100
2023-11-06,Bread,Grocery,Delhi Store,40,61,2440
2023-11-06,Bread,Grocery,Mumbai Store,40,50,2000
2023-11-06,Bread,Grocery,Chandigarh Store,40,32,1280
2023-11-06,Washing Machine,Appliances,Delhi Store,25000,36,900000
2023-11-06,Washing Machine,Appliances,Mumbai Store,25000,64,1600000
2023-11-06,Washing Machine,Appliances,Chandigarh Store,25000,65,1625000
2023-11-06,Laptop HP,Electronics,Delhi Store,60000,58,3480000
2023-11-06,Laptop HP,Electronics,Mumbai Store,60000,52,3120000
2023-11-06,Laptop HP,Electronics,Chandigarh Store,60000,51,3060000
2023-11-07,iPhone 14,Electronics,Delhi Store,80000,59,4720000
2023-11-07,iPhone 14,Electronics,Mumbai Store,80000,34,2720000
2023-11-07,iPhone 14,Electronics,Chandigarh Store,80000,37,2960000
2023-11-07,Samsung TV,Electronics,Delhi Store,50000,64,3200000
2023-11-07,Samsung TV,Electronics,Mumbai Store,50000,28,1400000
2023-11-07,Samsung TV,Electronics,Chandigarh Store,50000,44,2200000
2023-11-07,Nike Shoes,Fashion,Delhi Store,5000,29,145000
2023-11-07,Nike Shoes,Fashion,Mumbai Store,5000,53,265000
2023-11-07,Nike Shoes,Fashion,Chandigarh Store,5000,41,205000
2023-11-07,Levi Jeans,Fashion,Delhi Store,3000,53,159000
2023-11-07,Levi Jeans,Fashion,Mumbai Store,3000,44,132000
2023-11-07,Levi Jeans,Fashion,Chandigarh Store,3000,37,111000
2023-11-07,Milk 1L,Grocery,Delhi Store,60,45,2700
2023-11-07,Milk 1L,Grocery,Mumbai Store,60,36,2160
2023-11-07,Milk 1L,Grocery,Chandigarh Store,60,37,2220
2023-11-07,Bread,Grocery,Delhi Store,40,54,2160
2023-11-07,Bread,Grocery,Mumbai Store,40,40,1600
2023-11-07,Bread,Grocery,Chandigarh Store,40,48,1920
2023-11-07,Washing Machine,Appliances,Delhi Store,25000,55,1375000
2023-11-07,Washing Machine,Appliances,Mumbai Store,25000,67,1675000
2023-11-07,Washing Machine,Appliances,Chandigarh Store,25000,48,1200000
2023-11-07,Laptop HP,Electronics,Delhi Store,60000,52,3120000
2023-11-07,Laptop HP,Electronics,Mumbai Store,60000,37,2220000
2023-11-07,Laptop HP,Electronics,Chandigarh Store,60000,42,2520000
2023-11-08,iPhone 14,Electronics,Delhi Store,80000,39,3120000
2023-11-08,iPhone 14,Electronics,Mumbai Store,80000,57,4560000
2023-11-08,iPhone 14,Electronics,Chandigarh Store,80000,50,4000000
2023-11-08,Samsung TV,Electronics,Delhi Store,50000,59,2950000
2023-11-08,Samsung TV,Electronics,Mumbai Store,50000,56,2800000
2023-11-08,Samsung TV,Electronics,Chandigarh Store,50000,42,2100000
2023-11-08,Nike Shoes,Fashion,Delhi Store,5000,40,200000
2023-11-08,Nike Shoes,Fashion,Mumbai Store,5000,45,225000
2023-11-08,Nike Shoes,Fashion,Chandigarh Store,5000,35,175000
2023-11-08,Levi Jeans,Fashion,Delhi Store,3000,64,192000
2023-11-08,Levi Jeans,Fashion,Mumbai Store,3000,52,156000
2023-11-08,Levi Jeans,Fashion,Chandigarh Store,3000,64,192000
2023-11-08,Milk 1L,Grocery,Delhi Store,60,40,2400
2023-11-08,Milk 1L,Grocery,Mumbai Store,60,39,2340
2023-11-08,Milk 1L,Grocery,Chandigarh Store,60,32,1920
2023-11-08,Bread,Grocery,Delhi Store,40,31,1240
2023-11-08,Bread,Grocery,Mumbai Store,40,42,1680
2023-11-08,Bread,Grocery,Chandigarh Store,40,49,1960
2023-11-08,Washing Machine,Appliances,Delhi Store,25000,51,1275000
2023-11-08,Washing Machine,Appliances,Mumbai Store,25000,44,1100000
2023-11-08,Washing Machine,Appliances,Chandigarh Store,25000,58,1450000
2023-11-08,Laptop HP,Electronics,Delhi Store,60000,33,1980000
2023-11-08,Laptop HP,Electronics,Mumbai Store,60000,45,2700000
2023-11-08,Laptop HP,Electronics,Chandigarh Store,60000,53,3180000
2023-11-09,iPhone 14,Electronics,Delhi Store,80000,32,2560000
2023-11-09,iPhone 14,Electronics,Mumbai Store,80000,66,5280000
2023-11-09,iPhone 14,Electronics,Chandigarh Store,80000,54,4320000
2023-11-09,Samsung TV,Electronics,Delhi Store,50000,66,3300000
2023-11-09,Samsung TV,Electronics,Mumbai Store,50000,64,3200000
2023-11-09,Samsung TV,Electronics,Chandigarh Store,50000,44,2200000
2023-11-09,Nike Shoes,Fashion,Delhi Store,5000,44,220000
2023-11-09,Nike Shoes,Fashion,Mumbai Store,5000,40,200000
2023-11-09,Nike Shoes,Fashion,Chandigarh Store,5000,65,325000
2023-11-09,Levi Jeans,Fashion,Delhi Store,3000,70,210000
2023-11-09,Levi Jeans,Fashion,Mumbai Store,3000,64,192000
2023-11-09,Levi Jeans,Fashion,Chandigarh Store,3000,41,123000
2023-11-09,Milk 1L,Grocery,Delhi Store,60,48,2880
2023-11-09,Milk 1L,Grocery,Mumbai Store,60,63,3780
2023-11-09,Milk 1L,Grocery,Chandigarh Store,60,30,1800
2023-11-09,Bread,Grocery,Delhi Store,40,65,2600
2023-11-09,Bread,Grocery,Mumbai Store,40,47,1880
2023-11-09,Bread,Grocery,Chandigarh Store,40,52,2080
2023-11-09,Washing Machine,Appliances,Delhi Store,25000,67,1675000
2023-11-09,Washing Machine,Appliances,Mumbai Store,25000,56,1400000
2023-11-09,Washing Machine,Appliances,Chandigarh Store,25000,57,1425000
2023-11-09,Laptop HP,Electronics,Delhi Store,60000,45,2700000
2023-11-09,Laptop HP,Electronics,Mumbai Store,60000,65,3900000
2023-11-09,Laptop HP,Electronics,Chandigarh Store,60000,58,3480000
2023-11-10,iPhone 14,Electronics,Delhi Store,80000,57,4560000
2023-11-10,iPhone 14,Electronics,Mumbai Store,80000,69,5520000
2023-11-10,iPhone 14,Electronics,Chandigarh Store,80000,42,3360000
2023-11-10,Samsung TV,Electronics,Delhi Store,50000,43,2150000
2023-11-10,Samsung TV,Electronics,Mumbai Store,50000,56,2800000
2023-11-10,Samsung TV,Electronics,Chandigarh Store,50000,55,2750000
2023-11-10,Nike Shoes,Fashion,Delhi Store,5000,58,290000
2023-11-10,Nike Shoes,Fashion,Mumbai Store,5000,46,230000
2023-11-10,Nike Shoes,Fashion,Chandigarh Store,5000,68,340000
2023-11-10,Levi Jeans,Fashion,Delhi Store,3000,45,135000
2023-11-10,Levi Jeans,Fashion,Mumbai Store,3000,37,111000
2023-11-10,Levi Jeans,Fashion,Chandigarh Store,3000,38,114000
2023-11-10,Milk 1L,Grocery,Delhi Store,60,28,1680
2023-11-10,Milk 1L,Grocery,Mumbai Store,60,44,2640
2023-11-10,Milk 1L,Grocery,Chandigarh Store,60,65,3900
2023-11-10,Bread,Grocery,Delhi Store,40,63,2520
2023-11-10,Bread,Grocery,Mumbai Store,40,52,2080
2023-11-10,Bread,Grocery,Chandigarh Store,40,61,2440
2023-11-10,Washing Machine,Appliances,Delhi Store,25000,44,1100000
2023-11-10,Washing Machine,Appliances,Mumbai Store,25000,54,1350000
2023-11-10,Washing Machine,Appliances,Chandigarh Store,25000,38,950000
2023-11-10,Laptop HP,Electronics,Delhi Store,60000,32,1920000
2023-11-10,Laptop HP,Electronics,Mumbai Store,60000,61,3660000
2023-11-10,Laptop HP,Electronics,Chandigarh Store,60000,61,3660000
2023-11-11,iPhone 14,Electronics,Delhi Store,80000,66,5280000
2023-11-11,iPhone 14,Electronics,Mumbai Store,80000,64,5120000
2023-11-11,iPhone 14,Electronics,Chandigarh Store,80000,50,4000000
2023-11-11,Samsung TV,Electronics,Delhi Store,50000,44,2200000
2023-11-11,Samsung TV,Electronics,Mumbai Store,50000,69,3450000
2023-11-11,Samsung TV,Electronics,Chandigarh Store,50000,38,1900000
2023-11-11,Nike Shoes,Fashion,Delhi Store,5000,73,365000
2023-11-11,Nike Shoes,Fashion,Mumbai Store,5000,43,215000
2023-11-11,Nike Shoes,Fashion,Chandigarh Store,5000,54,270000
2023-11-11,Levi Jeans,Fashion,Delhi Store,3000,66,198000
2023-11-11,Levi Jeans,Fashion,Mumbai Store,3000,63,189000
2023-11-11,Levi Jeans,Fashion,Chandigarh Store,3000,64,192000
2023-11-11,Milk 1L,Grocery,Delhi Store,60,61,3660
2023-11-11,Milk 1L,Grocery,Mumbai Store,60,71,4260
2023-11-11,Milk 1L,Grocery,Chandigarh Store,60,70,4200
2023-11-11,Bread,Grocery,Delhi Store,40,73,2920
2023-11-11,Bread,Grocery,Mumbai Store,40,79,3160
2023-11-11,Bread,Grocery,Chandigarh Store,40,68,2720
2023-11-11,Washing Machine,Appliances,Delhi Store,25000,74,1850000
2023-11-11,Washing Machine,Appliances,Mumbai Store,25000,74,1850000
2023-11-11,Washing Machine,Appliances,Chandigarh Store,25000,59,1475000
2023-11-11,Laptop HP,Electronics,Delhi Store,60000,39,2340000
2023-11-11,Laptop HP,Electronics,Mumbai Store,60000,69,4140000
2023-11-11,Laptop HP,Electronics,Chandigarh Store,60000,79,4740000
2023-11-12,iPhone 14,Electronics,Delhi Store,80000,46,3680000
2023-11-12,iPhone 14,Electronics,Mumbai Store,80000,54,4320000
2023-11-12,iPhone 14,Electronics,Chandigarh Store,80000,46,3680000
2023-11-12,Samsung TV,Electronics,Delhi Store,50000,67,3350000
2023-11-12,Samsung TV,Electronics,Mumbai Store,50000,80,4000000
2023-11-12,Samsung TV,Electronics,Chandigarh Store,50000,49,2450000
2023-11-12,Nike Shoes,Fashion,Delhi Store,5000,59,295000
2023-11-12,Nike Shoes,Fashion,Mumbai Store,5000,45,225000
2023-11-12,Nike Shoes,Fashion,Chandigarh Store,5000,45,225000
2023-11-12,Levi Jeans,Fashion,Delhi Store,3000,57,171000
2023-11-12,Levi Jeans,Fashion,Mumbai Store,3000,60,180000
2023-11-12,Levi Jeans,Fashion,Chandigarh Store,3000,67,201000
2023-11-12,Milk 1L,Grocery,Delhi Store,60,41,2460
2023-11-12,Milk 1L,Grocery,Mumbai Store,60,52,3120
2023-11-12,Milk 1L,Grocery,Chandigarh Store,60,52,3120
2023-11-12,Bread,Grocery,Delhi Store,40,66,2640
2023-11-12,Bread,Grocery,Mumbai Store,40,71,2840
2023-11-12,Bread,Grocery,Chandigarh Store,40,57,2280
2023-11-12,Washing Machine,Appliances,Delhi Store,25000,71,1775000
2023-11-12,Washing Machine,Appliances,Mumbai Store,25000,52,1300000
2023-11-12,Washing Machine,Appliances,Chandigarh Store,25000,53,1325000
2023-11-12,Laptop HP,Electronics,Delhi Store,60000,40,2400000
2023-11-12,Laptop HP,Electronics,Mumbai Store,60000,50,3000000
2023-11-12,Laptop HP,Electronics,Chandigarh Store,60000,47,2820000
2023-11-13,iPhone 14,Electronics,Delhi Store,80000,31,2480000
2023-11-13,iPhone 14,Electronics,Mumbai Store,80000,60,4800000
2023-11-13,iPhone 14,Electronics,Chandigarh Store,80000,49,3920000
2023-11-13,Samsung TV,Electronics,Delhi Store,50000,61,3050000
2023-11-13,Samsung TV,Electronics,Mumbai Store,50000,59,2950000
2023-11-13,Samsung TV,Electronics,Chandigarh Store,50000,56,2800000
2023-11-13,Nike Shoes,Fashion,Delhi Store,5000,44,220000
2023-11-13,Nike Shoes,Fashion,Mumbai Store,5000,68,340000
2023-11-13,Nike Shoes,Fashion,Chandigarh Store,5000,65,325000
2023-11-13,Levi Jeans,Fashion,Delhi Store,3000,36,108000
2023-11-13,Levi Jeans,Fashion,Mumbai Store,3000,43,129000
2023-11-13,Levi Jeans,Fashion,Chandigarh Store,3000,43,129000
2023-11-13,Milk 1L,Grocery,Delhi Store,60,55,3300
2023-11-13,Milk 1L,Grocery,Mumbai Store,60,50,3000
2023-11-13,Milk 1L,Grocery,Chandigarh Store,60,63,3780
2023-11-13,Bread,Grocery,Delhi Store,40,36,1440
2023-11-13,Bread,Grocery,Mumbai Store,40,70,2800
2023-11-13,Bread,Grocery,Chandigarh Store,40,62,2480
2023-11-13,Washing Machine,Appliances,Delhi Store,25000,36,900000
2023-11-13,Washing Machine,Appliances,Mumbai Store,25000,54,1350000
2023-11-13,Washing Machine,Appliances,Chandigarh Store,25000,65,1625000
2023-11-13,Laptop HP,Electronics,Delhi Store,60000,59,3540000
2023-11-13,Laptop HP,Electronics,Mumbai Store,60000,51,3060000
2023-11-13,Laptop HP,Electronics,Chandigarh Store,60000,37,2220000
2023-11-14,iPhone 14,Electronics,Delhi Store,80000,43,3440000
2023-11-14,iPhone 14,Electronics,Mumbai Store,80000,33,2640000
2023-11-14,iPhone 14,Electronics,Chandigarh Store,80000,57,4560000
2023-11-14,Samsung TV,Electronics,Delhi Store,50000,70,3500000
2023-11-14,Samsung TV,Electronics,Mumbai Store,50000,67,3350000
2023-11-14,Samsung TV,Electronics,Chandigarh Store,50000,52,2600000
2023-11-14,Nike Shoes,Fashion,Delhi Store,5000,40,200000
2023-11-14,Nike Shoes,Fashion,Mumbai Store,5000,65,325000
2023-11-14,Nike Shoes,Fashion,Chandigarh Store,5000,46,230000
2023-11-14,Levi Jeans,Fashion,Delhi Store,3000,41,123000
2023-11-14,Levi Jeans,Fashion,Mumbai Store,3000,51,153000
2023-11-14,Levi Jeans,Fashion,Chandigarh Store,3000,62,186000
2023-11-14,Milk 1L,Grocery,Delhi Store,60,43,2580
2023-11-14,Milk 1L,Grocery,Mumbai Store,60,61,3660
2023-11-14,Milk 1L,Grocery,Chandigarh Store,60,50,3000
2023-11-14,Bread,Grocery,Delhi Store,40,42,1680
2023-11-14,Bread,Grocery,Mumbai Store,40,60,2400
2023-11-14,Bread,Grocery,Chandigarh Store,40,58,2320
2023-11-14,Washing Machine,Appliances,Delhi Store,25000,49,1225000
2023-11-14,Washing Machine,Appliances,Mumbai Store,25000,35,875000
2023-11-14,Washing Machine,Appliances,Chandigarh Store,25000,45,1125000
2023-11-14,Laptop HP,Electronics,Delhi Store,60000,31,1860000
2023-11-14,Laptop HP,Electronics,Mumbai Store,60000,44,2640000
2023-11-14,Laptop HP,Electronics,Chandigarh Store,60000,48,2880000
2023-11-15,iPhone 14,Electronics,Delhi Store,80000,59,4720000
2023-11-15,iPhone 14,Electronics,Mumbai Store,80000,43,3440000
2023-11-15,iPhone 14,Electronics,Chandigarh Store,80000,40,3200000
2023-11-15,Samsung TV,Electronics,Delhi Store,50000,47,2350000
2023-11-15,Samsung TV,Electronics,Mumbai Store,50000,60,3000000
2023-11-15,Samsung TV,Electronics,Chandigarh Store,50000,43,2150000
2023-11-15,Nike Shoes,Fashion,Delhi Store,5000,59,295000
2023-11-15,Nike Shoes,Fashion,Mumbai Store,5000,58,290000
2023-11-15,Nike Shoes,Fashion,Chandigarh Store,5000,48,240000
2023-11-15,Levi Jeans,Fashion,Delhi Store,3000,46,138000
2023-11-15,Levi Jeans,Fashion,Mumbai Store,3000,58,174000
2023-11-15,Levi Jeans,Fashion,Chandigarh Store,3000,59,177000
2023-11-15,Milk 1L,Grocery,Delhi Store,60,50,3000
2023-11-15,Milk 1L,Grocery,Mumbai Store,60,38,2280
2023-11-15,Milk 1L,Grocery,Chandigarh Store,60,51,3060
2023-11-15,Bread,Grocery,Delhi Store,40,51,2040
2023-11-15,Bread,Grocery,Mumbai Store,40,32,1280
2023-11-15,Bread,Grocery,Chandigarh Store,40,64,2560
2023-11-15,Washing Machine,Appliances,Delhi Store,25000,55,1375000
2023-11-15,Washing Machine,Appliances,Mumbai Store,25000,56,1400000
2023-11-15,Washing Machine,Appliances,Chandigarh Store,25000,57,1425000
2023-11-15,Laptop HP,Electronics,Delhi Store,60000,34,2040000
2023-11-15,Laptop HP,Electronics,Mumbai Store,60000,49,2940000
2023-11-15,Laptop HP,Electronics,Chandigarh Store,60000,51,3060000
2023-11-16,iPhone 14,Electronics,Delhi Store,80000,33,2640000
2023-11-16,iPhone 14,Electronics,Mumbai Store,80000,49,3920000
2023-11-16,iPhone 14,Electronics,Chandigarh Store,80000,44,3520000
2023-11-16,Samsung TV,Electronics,Delhi Store,50000,43,2150000
2023-11-16,Samsung TV,Electronics,Mumbai Store,50000,65,3250000
2023-11-16,Samsung TV,Electronics,Chandigarh Store,50000,70,3500000
2023-11-16,Nike Shoes,Fashion,Delhi Store,5000,30,150000
2023-11-16,Nike Shoes,Fashion,Mumbai Store,5000,40,200000
2023-11-16,Nike Shoes,Fashion,Chandigarh Store,5000,31,155000
2023-11-16,Levi Jeans,Fashion,Delhi Store,3000,37,111000
2023-11-16,Levi Jeans,Fashion,Mumbai Store,3000,50,150000
2023-11-16,Levi Jeans,Fashion,Chandigarh Store,3000,67,201000
2023-11-16,Milk 1L,Grocery,Delhi Store,60,57,3420
2023-11-16,Milk 1L,Grocery,Mumbai Store,60,50,3000
2023-11-16,Milk 1L,Grocery,Chandigarh Store,60,60,3600
2023-11-16,Bread,Grocery,Delhi Store,40,29,1160
2023-11-16,Bread,Grocery,Mumbai Store,40,62,2480
2023-11-16,Bread,Grocery,Chandigarh Store,40,57,2280
2023-11-16,Washing Machine,Appliances,Delhi Store,25000,38,950000
2023-11-16,Washing Machine,Appliances,Mumbai Store,25000,55,1375000
2023-11-16,Washing Machine,Appliances,Chandigarh Store,25000,54,1350000
2023-11-16,Laptop HP,Electronics,Delhi Store,60000,53,3180000
2023-11-16,Laptop HP,Electronics,Mumbai Store,60000,64,3840000
2023-11-16,Laptop HP,Electronics,Chandigarh Store,60000,49,2940000
2023-11-17,iPhone 14,Electronics,Delhi Store,80000,36,2880000
2023-11-17,iPhone 14,Electronics,Mumbai Store,80000,38,3040000
2023-11-17,iPhone 14,Electronics,Chandigarh Store,80000,30,2400000
2023-11-17,Samsung TV,Electronics,Delhi Store,50000,37,1850000
2023-11-17,Samsung TV,Electronics,Mumbai Store,50000,38,1900000
2023-11-17,Samsung TV,Electronics,Chandigarh Store,50000,31,1550000
2023-11-17,Nike Shoes,Fashion,Delhi Store,5000,68,340000
2023-11-17,Nike Shoes,Fashion,Mumbai Store,5000,56,280000
2023-11-17,Nike Shoes,Fashion,Chandigarh Store,5000,38,190000
2023-11-17,Levi Jeans,Fashion,Delhi Store,3000,35,105000
2023-11-17,Levi Jeans,Fashion,Mumbai Store,3000,31,93000
2023-11-17,Levi Jeans,Fashion,Chandigarh Store,3000,34,102000
2023-11-17,Milk 1L,Grocery,Delhi Store,60,44,2640
2023-11-17,Milk 1L,Grocery,Mumbai Store,60,55,3300
2023-11-17,Milk 1L,Grocery,Chandigarh Store,60,64,3840
2023-11-17,Bread,Grocery,Delhi Store,40,38,1520
2023-11-17,Bread,Grocery,Mumbai Store,40,59,2360
2023-11-17,Bread,Grocery,Chandigarh Store,40,68,2720
2023-11-17,Washing Machine,Appliances,Delhi Store,25000,56,1400000
2023-11-17,Washing Machine,Appliances,Mumbai Store,25000,38,950000
2023-11-17,Washing Machine,Appliances,Chandigarh Store,25000,55,1375000
2023-11-17,Laptop HP,Electronics,Delhi Store,60000,62,3720000
2023-11-17,Laptop HP,Electronics,Mumbai Store,60000,59,3540000
2023-11-17,Laptop HP,Electronics,Chandigarh Store,60000,41,2460000
2023-11-18,iPhone 14,Electronics,Delhi Store,80000,58,4640000
2023-11-18,iPhone 14,Electronics,Mumbai Store,80000,67,5360000
2023-11-18,iPhone 14,Electronics,Chandigarh Store,80000,51,4080000
2023-11-18,Samsung TV,Electronics,Delhi Store,50000,73,3650000
2023-11-18,Samsung TV,Electronics,Mumbai Store,50000,54,2700000
2023-11-18,Samsung TV,Electronics,Chandigarh Store,50000,36,1800000
2023-11-18,Nike Shoes,Fashion,Delhi Store,5000,59,295000
2023-11-18,Nike Shoes,Fashion,Mumbai Store,5000,58,290000
2023-11-18,Nike Shoes,Fashion,Chandigarh Store,5000,46,230000
2023-11-18,Levi Jeans,Fashion,Delhi Store,3000,78,234000
2023-11-18,Levi Jeans,Fashion,Mumbai Store,3000,59,177000
2023-11-18,Levi Jeans,Fashion,Chandigarh Store,3000,58,174000
2023-11-18,Milk 1L,Grocery,Delhi Store,60,65,3900
2023-11-18,Milk 1L,Grocery,Mumbai Store,60,60,3600
2023-11-18,Milk 1L,Grocery,Chandigarh Store,60,78,4680
2023-11-18,Bread,Grocery,Delhi Store,40,69,2760
2023-11-18,Bread,Grocery,Mumbai Store,40,52,2080
2023-11-18,Bread,Grocery,Chandigarh Store,40,79,3160
2023-11-18,Washing Machine,Appliances,Delhi Store,25000,75,1875000
2023-11-18,Washing Machine,Appliances,Mumbai Store,25000,42,1050000
2023-11-18,Washing Machine,Appliances,Chandigarh Store,25000,54,1350000
2023-11-18,Laptop HP,Electronics,Delhi Store,60000,59,3540000
2023-11-18,Laptop HP,Electronics,Mumbai Store,60000,71,4260000
2023-11-18,Laptop HP,Electronics,Chandigarh Store,60000,71,4260000
2023-11-19,iPhone 14,Electronics,Delhi Store,80000,70,5600000
2023-11-19,iPhone 14,Electronics,Mumbai Store,80000,81,6480000
2023-11-19,iPhone 14,Electronics,Chandigarh Store,80000,79,6320000
2023-11-19,Samsung TV,Electronics,Delhi Store,50000,44,2200000
2023-11-19,Samsung TV,Electronics,Mumbai Store,50000,41,2050000
2023-11-19,Samsung TV,Electronics,Chandigarh Store,50000,65,3250000
2023-11-19,Nike Shoes,Fashion,Delhi Store,5000,62,310000
2023-11-19,Nike Shoes,Fashion,Mumbai Store,5000,56,280000
2023-11-19,Nike Shoes,Fashion,Chandigarh Store,5000,42,210000
2023-11-19,Levi Jeans,Fashion,Delhi Store,3000,65,195000
2023-11-19,Levi Jeans,Fashion,Mumbai Store,3000,49,147000
2023-11-19,Levi Jeans,Fashion,Chandigarh Store,3000,42,126000
